sub_id,user_id,plan,mrr,start_date,end_date
2523,2523,free,0.0,2023-10-24,2023-11-23
2524,2524,starter,29.0,2023-01-29,2023-03-30
2525,2525,growth,99.0,2024-03-14,2024-05-13
2526,2526,growth,99.0,2023-08-17,2023-10-16
2527,2527,enterprise,349.0,2023-02-20,2023-10-18
2528,2528,starter,29.0,2024-02-21,2024-05-21
2529,2529,growth,99.0,2023-03-20,2023-06-18
2530,2530,free,0.0,2023-02-21,2023-06-21
2531,2531,free,0.0,2023-02-09,2023-04-10
2532,2532,free,0.0,2023-12-15,2024-05-13
2533,2533,starter,29.0,2023-12-28,2024-02-26
2534,2534,free,0.0,2023-12-21,2024-03-20
2535,2535,free,0.0,2023-01-03,2023-04-03
2536,2536,starter,29.0,2024-01-17,2024-05-16
2537,2537,free,0.0,2023-12-03,2024-01-02
2538,2538,free,0.0,2023-12-07,2024-01-06
2539,2539,enterprise,349.0,2023-06-28,
2540,2540,free,0.0,2024-01-27,2024-05-26
2541,2541,free,0.0,2023-12-27,2024-02-25
2542,2542,growth,99.0,2023-03-30,2024-04-23
2543,2543,free,0.0,2023-08-02,2023-10-01
2544,2544,growth,99.0,2023-06-21,2023-11-18
2545,2545,enterprise,349.0,2023-11-14,
2546,2546,enterprise,349.0,2024-01-01,2024-01-31
2547,2547,growth,99.0,2024-02-10,2024-03-11
2548,2548,free,0.0,2024-03-26,2024-04-25
2549,2549,free,0.0,2023-11-05,2023-12-05
2550,2550,enterprise,349.0,2023-02-21,
2551,2551,growth,99.0,2023-08-11,
2552,2552,growth,99.0,2023-07-26,2024-06-20
2553,2553,enterprise,349.0,2024-01-08,
2554,2554,starter,29.0,2023-06-14,2023-07-14
2555,2555,free,0.0,2023-07-03,2023-10-01
2556,2556,growth,99.0,2023-11-03,2024-01-02
2557,2557,enterprise,349.0,2023-06-18,
2558,2558,free,0.0,2023-01-11,2023-02-10
2559,2559,free,0.0,2023-07-11,2023-08-10
2560,2560,starter,29.0,2023-04-15,2023-10-12
2561,2561,free,0.0,2023-10-30,2023-12-29
2562,2562,starter,29.0,2024-02-01,2024-04-01
2563,2563,free,0.0,2024-03-19,2024-05-18
2564,2564,free,0.0,2023-11-07,2024-01-06
2565,2565,free,0.0,2023-08-23,2023-11-21
2566,2566,free,0.0,2023-07-15,2023-10-13
2567,2567,growth,99.0,2024-01-26,
2568,2568,starter,29.0,2023-03-19,2023-05-18
2569,2569,starter,29.0,2023-02-26,2023-04-27
2570,2570,free,0.0,2023-06-15,2023-08-14
2571,2571,free,0.0,2023-06-21,2023-07-21
2572,2572,free,0.0,2023-08-01,2023-09-30
2573,2573,starter,29.0,2023-07-22,2023-12-19
2574,2574,free,0.0,2023-06-29,2023-09-27
2575,2575,free,0.0,2024-01-28,2024-02-27
2576,2576,growth,99.0,2023-09-28,2024-02-25
2577,2577,growth,99.0,2023-10-26,2024-03-24
2578,2578,enterprise,349.0,2023-08-05,
2579,2579,free,0.0,2023-03-29,2023-04-28
2580,2580,free,0.0,2023-04-21,2023-09-18
2581,2581,free,0.0,2023-04-24,2023-07-23
2582,2582,enterprise,349.0,2023-06-16,
2583,2583,free,0.0,2023-08-11,2024-04-07
2584,2584,growth,99.0,2023-06-10,2024-03-06
2585,2585,free,0.0,2023-09-21,2023-10-21
2586,2586,free,0.0,2023-11-06,2024-01-05
2587,2587,free,0.0,2023-03-17,2023-06-15
2588,2588,growth,99.0,2023-03-06,2023-04-05
2589,2589,free,0.0,2023-09-18,2023-10-18
2590,2590,free,0.0,2023-01-11,2023-03-12
2591,2591,enterprise,349.0,2023-05-08,
2592,2592,growth,99.0,2023-11-14,2024-01-13
2593,2593,free,0.0,2024-01-20,2024-02-19
2594,2594,growth,99.0,2024-03-31,2024-05-30
2595,2595,free,0.0,2024-03-06,2024-05-05
2596,2596,enterprise,349.0,2023-11-09,
2597,2597,free,0.0,2023-10-12,2024-02-09
2598,2598,free,0.0,2023-02-27,2023-04-28
2599,2599,free,0.0,2024-02-05,2024-04-05
2600,2600,growth,99.0,2023-05-12,2023-12-08
2601,2601,free,0.0,2024-03-23,2024-06-21
2602,2602,enterprise,349.0,2023-03-31,2023-05-30
2603,2603,free,0.0,2023-03-15,2023-10-11
2604,2604,growth,99.0,2023-01-06,2023-02-05
2605,2605,starter,29.0,2023-04-03,2023-05-03
2606,2606,enterprise,349.0,2023-03-27,
2607,2607,free,0.0,2023-04-03,2023-05-03
2608,2608,free,0.0,2023-01-02,2023-03-03
2609,2609,free,0.0,2023-01-21,2023-02-20
2610,2610,growth,99.0,2023-03-21,2023-04-20
2611,2611,free,0.0,2023-11-10,2024-03-09
2612,2612,enterprise,349.0,2023-08-21,
2613,2613,free,0.0,2023-11-02,2023-12-02
2614,2614,free,0.0,2024-02-19,2024-03-20
2615,2615,free,0.0,2024-02-02,2024-03-03
2616,2616,free,0.0,2024-03-31,2024-04-30
2617,2617,free,0.0,2024-02-02,2024-04-02
2618,2618,free,0.0,2023-07-31,2023-11-28
2619,2619,starter,29.0,2023-10-27,2023-11-26
2620,2620,enterprise,349.0,2023-08-28,2024-01-25
2621,2621,free,0.0,2023-07-18,2023-08-17
2622,2622,enterprise,349.0,2023-06-12,2024-01-08
2623,2623,free,0.0,2024-03-27,2024-04-26
2624,2624,free,0.0,2023-10-02,2023-11-01
2625,2625,growth,99.0,2024-02-22,
2626,2626,growth,99.0,2023-12-21,2024-01-20
2627,2627,free,0.0,2024-02-12,2024-03-13
2628,2628,free,0.0,2024-01-30,2024-02-29
2629,2629,free,0.0,2023-12-28,2024-01-27
2630,2630,free,0.0,2023-04-08,2023-08-06
2631,2631,free,0.0,2023-09-07,2023-10-07
2632,2632,starter,29.0,2024-01-12,2024-05-11
2633,2633,free,0.0,2023-04-13,2023-12-09
2634,2634,free,0.0,2023-12-24,2024-02-22
2635,2635,growth,99.0,2023-06-23,2024-04-18
2636,2636,starter,29.0,2023-01-25,2023-11-21
2637,2637,growth,99.0,2023-04-05,2023-12-31
2638,2638,starter,29.0,2023-01-01,2023-05-01
2639,2639,growth,99.0,2023-02-21,2023-10-19
2640,2640,growth,99.0,2023-11-24,2024-03-23
2641,2641,starter,29.0,2023-09-12,2024-05-09
2642,2642,starter,29.0,2023-09-05,2023-10-05
2643,2643,growth,99.0,2024-03-22,2024-04-21
2644,2644,free,0.0,2023-06-08,2023-07-08
2645,2645,free,0.0,2024-02-23,2024-05-23
2646,2646,growth,99.0,2023-08-14,2024-05-10
2647,2647,free,0.0,2023-10-06,2023-11-05
2648,2648,free,0.0,2023-09-22,2023-12-21
2649,2649,free,0.0,2023-03-27,2023-05-26
2650,2650,growth,99.0,2023-09-10,
2651,2651,free,0.0,2023-04-03,2023-05-03
2652,2652,free,0.0,2024-02-06,2024-04-06
2653,2653,free,0.0,2023-07-16,2023-08-15
2654,2654,free,0.0,2023-09-12,2023-11-11
2655,2655,enterprise,349.0,2023-09-03,
2656,2656,free,0.0,2023-11-13,2024-02-11
2657,2657,growth,99.0,2023-11-18,
2658,2658,starter,29.0,2023-01-15,2023-03-16
2659,2659,free,0.0,2023-06-01,2023-07-01
2660,2660,starter,29.0,2023-06-25,2023-07-25
2661,2661,free,0.0,2023-07-22,2023-08-21
2662,2662,free,0.0,2023-04-20,2023-06-19
2663,2663,starter,29.0,2023-01-01,2023-03-02
2664,2664,growth,99.0,2024-02-19,2024-05-19
2665,2665,growth,99.0,2023-12-04,
2666,2666,growth,99.0,2023-07-26,2024-03-22
2667,2667,free,0.0,2024-02-08,2024-03-09
2668,2668,free,0.0,2023-02-15,2023-03-17
2669,2669,free,0.0,2023-05-30,2023-07-29
2670,2670,free,0.0,2023-06-07,2023-07-07
2671,2671,free,0.0,2023-10-03,2024-01-01
2672,2672,free,0.0,2024-01-06,2024-04-05
2673,2673,free,0.0,2023-08-22,2023-11-20
2674,2674,free,0.0,2023-12-21,2024-01-20
2675,2675,free,0.0,2024-02-26,
2676,2676,free,0.0,2023-03-29,2023-04-28
2677,2677,enterprise,349.0,2023-03-30,
2678,2678,free,0.0,2023-04-21,2023-06-20
2679,2679,enterprise,349.0,2023-02-03,
2680,2680,free,0.0,2023-05-29,2023-08-27
2681,2681,starter,29.0,2023-02-11,2023-07-11
2682,2682,free,0.0,2024-01-08,2024-02-07
2683,2683,starter,29.0,2023-11-03,
2684,2684,enterprise,349.0,2024-03-26,2024-05-25
2685,2685,free,0.0,2023-03-28,2023-10-24
2686,2686,enterprise,349.0,2023-06-28,
2687,2687,free,0.0,2023-10-18,2023-11-17
2688,2688,free,0.0,2023-10-04,2023-12-03
2689,2689,enterprise,349.0,2023-01-17,
2690,2690,free,0.0,2023-06-04,2023-07-04
2691,2691,free,0.0,2023-06-04,2023-09-02
2692,2692,free,0.0,2023-01-26,2023-06-25
2693,2693,growth,99.0,2023-05-08,
2694,2694,starter,29.0,2023-09-16,2023-12-15
2695,2695,free,0.0,2024-03-05,2024-06-03
2696,2696,free,0.0,2023-04-24,2023-05-24
2697,2697,free,0.0,2023-11-05,2024-01-04
2698,2698,free,0.0,2024-02-25,2024-05-25
2699,2699,free,0.0,2023-03-28,2023-04-27
2700,2700,starter,29.0,2023-10-22,2024-05-19
2701,2701,starter,29.0,2023-08-04,2024-03-31
2702,2702,free,0.0,2023-11-24,2024-03-23
2703,2703,growth,99.0,2023-05-25,2023-07-24
2704,2704,free,0.0,2024-02-11,
2705,2705,free,0.0,2024-01-11,2024-04-10
2706,2706,growth,99.0,2023-09-27,2023-11-26
2707,2707,free,0.0,2023-07-14,2023-10-12
2708,2708,starter,29.0,2023-11-01,2024-02-29
2709,2709,free,0.0,2024-02-20,2024-03-21
2710,2710,growth,99.0,2023-09-21,2024-01-19
2711,2711,free,0.0,2023-07-10,2023-10-08
2712,2712,starter,29.0,2023-10-15,2024-01-13
2713,2713,free,0.0,2023-02-08,2023-03-10
2714,2714,free,0.0,2023-03-12,2023-04-11
2715,2715,free,0.0,2024-01-07,2024-05-06
2716,2716,free,0.0,2023-03-25,2023-04-24
2717,2717,growth,99.0,2024-03-12,
2718,2718,enterprise,349.0,2023-09-03,2024-06-29
2719,2719,free,0.0,2024-01-29,2024-05-28
2720,2720,free,0.0,2023-02-13,2023-04-14
2721,2721,free,0.0,2023-10-25,2024-02-22
2722,2722,free,0.0,2023-02-19,2023-10-17
2723,2723,free,0.0,2023-12-23,2024-03-22
2724,2724,starter,29.0,2024-02-04,2024-05-04
2725,2725,starter,29.0,2023-02-28,2023-04-29
2726,2726,growth,99.0,2023-06-05,2024-01-31
2727,2727,free,0.0,2023-08-26,2023-09-25
2728,2728,free,0.0,2023-03-31,2023-06-29
2729,2729,free,0.0,2023-01-21,2023-03-22
2730,2730,free,0.0,2023-05-16,2023-07-15
2731,2731,growth,99.0,2024-03-28,
2732,2732,free,0.0,2023-12-17,2024-01-16
2733,2733,enterprise,349.0,2023-10-10,
2734,2734,free,0.0,2024-01-16,2024-03-16
2735,2735,free,0.0,2023-07-11,2023-09-09
2736,2736,free,0.0,2023-08-02,2023-10-01
2737,2737,free,0.0,2023-02-14,2023-08-13
2738,2738,free,0.0,2023-06-14,2023-08-13
2739,2739,growth,99.0,2023-07-31,2023-10-29
2740,2740,free,0.0,2023-06-05,2023-10-03
2741,2741,growth,99.0,2023-09-22,
2742,2742,free,0.0,2023-05-08,2023-07-07
2743,2743,growth,99.0,2023-02-06,2023-05-07
2744,2744,growth,99.0,2023-05-07,
2745,2745,starter,29.0,2024-03-15,2024-04-14
2746,2746,enterprise,349.0,2024-02-19,2024-03-20
2747,2747,growth,99.0,2023-02-18,2024-03-14
2748,2748,free,0.0,2023-08-08,2024-01-05
2749,2749,starter,29.0,2023-02-21,2023-04-22
2750,2750,starter,29.0,2023-04-14,2023-05-14
2751,2751,enterprise,349.0,2023-12-03,2024-05-01
2752,2752,free,0.0,2023-05-19,2023-07-18
2753,2753,starter,29.0,2023-09-08,2023-11-07
2754,2754,free,0.0,2023-04-19,2023-05-19
2755,2755,free,0.0,2023-12-19,2024-01-18
2756,2756,free,0.0,2023-05-21,2023-06-20
2757,2757,starter,29.0,2024-01-24,2024-02-23
2758,2758,enterprise,349.0,2023-06-10,
2759,2759,free,0.0,2023-07-12,2023-08-11
2760,2760,starter,29.0,2024-01-04,
2761,2761,starter,29.0,2023-08-30,2023-11-28
2762,2762,starter,29.0,2023-09-16,2023-10-16
2763,2763,starter,29.0,2024-02-18,
2764,2764,starter,29.0,2024-03-30,
2765,2765,free,0.0,2023-10-21,2023-11-20
2766,2766,free,0.0,2023-06-13,2023-10-11
2767,2767,free,0.0,2023-01-26,2023-08-24
2768,2768,free,0.0,2023-11-11,2024-02-09
2769,2769,growth,99.0,2023-12-03,2024-04-01
2770,2770,starter,29.0,2023-03-02,2023-05-01
2771,2771,free,0.0,2023-08-27,2023-10-26
2772,2772,free,0.0,2024-03-10,2024-06-08
2773,2773,free,0.0,2023-09-18,2023-10-18
2774,2774,free,0.0,2023-10-23,2023-11-22
2775,2775,growth,99.0,2023-01-10,2023-06-09
2776,2776,free,0.0,2023-02-28,2023-03-30
2777,2777,free,0.0,2023-03-22,2023-09-18
2778,2778,free,0.0,2023-05-10,2023-06-09
2779,2779,starter,29.0,2023-09-28,2024-01-26
2780,2780,free,0.0,2023-09-18,2023-11-17
2781,2781,free,0.0,2024-02-02,2024-03-03
2782,2782,enterprise,349.0,2024-02-19,
2783,2783,growth,99.0,2024-01-24,
2784,2784,starter,29.0,2023-03-20,2023-08-17
2785,2785,free,0.0,2024-03-12,2024-04-11
2786,2786,free,0.0,2023-03-04,2023-04-03
2787,2787,enterprise,349.0,2023-07-23,
2788,2788,free,0.0,2023-02-15,2023-07-15
2789,2789,free,0.0,2023-05-26,2023-11-22
2790,2790,free,0.0,2024-01-03,2024-02-02
2791,2791,free,0.0,2023-02-08,2023-03-10
2792,2792,free,0.0,2024-03-10,2024-05-09
2793,2793,growth,99.0,2023-03-06,2024-04-29
2794,2794,free,0.0,2024-03-06,2024-04-05
2795,2795,growth,99.0,2023-02-21,2023-05-22
2796,2796,enterprise,349.0,2023-11-26,
2797,2797,starter,29.0,2023-08-04,2023-09-03
2798,2798,free,0.0,2023-01-29,2023-03-30
2799,2799,free,0.0,2024-03-07,2024-04-06
2800,2800,free,0.0,2023-02-16,2023-11-13
2801,2801,starter,29.0,2023-09-13,2024-02-10
2802,2802,starter,29.0,2023-09-05,2023-10-05
2803,2803,free,0.0,2023-09-24,2023-12-23
2804,2804,free,0.0,2024-03-10,2024-05-09
2805,2805,free,0.0,2023-10-31,2024-01-29
2806,2806,free,0.0,2023-08-09,2023-12-07
2807,2807,free,0.0,2023-01-03,2023-02-02
2808,2808,free,0.0,2023-07-14,2023-08-13
2809,2809,enterprise,349.0,2023-03-26,2024-03-20
2810,2810,free,0.0,2023-09-24,2023-10-24
2811,2811,starter,29.0,2023-07-28,2023-08-27
2812,2812,free,0.0,2023-05-01,2023-05-31
2813,2813,free,0.0,2024-01-10,2024-04-09
2814,2814,starter,29.0,2024-01-15,
2815,2815,free,0.0,2023-12-28,2024-03-27
2816,2816,growth,99.0,2023-01-15,2023-11-11
2817,2817,growth,99.0,2024-01-18,2024-04-17
2818,2818,starter,29.0,2024-01-30,2024-02-29
2819,2819,free,0.0,2023-02-15,2023-03-17
2820,2820,free,0.0,2023-07-27,2023-10-25
2821,2821,free,0.0,2023-02-06,2023-05-07
2822,2822,starter,29.0,2024-01-28,2024-02-27
2823,2823,free,0.0,2023-11-24,2023-12-24
2824,2824,enterprise,349.0,2023-07-26,2024-01-22
2825,2825,starter,29.0,2023-01-08,2023-10-05
2826,2826,starter,29.0,2024-03-08,2024-05-07
2827,2827,growth,99.0,2023-11-30,
2828,2828,starter,29.0,2023-11-20,2024-03-19
2829,2829,free,0.0,2024-03-27,2024-04-26
2830,2830,free,0.0,2024-03-15,2024-04-14
2831,2831,free,0.0,2023-02-25,2023-03-27
2832,2832,growth,99.0,2023-04-27,
2833,2833,starter,29.0,2023-04-10,2023-06-09
2834,2834,free,0.0,2023-09-12,2023-11-11
2835,2835,growth,99.0,2023-08-12,2023-12-10
2836,2836,free,0.0,2023-07-07,2023-09-05
2837,2837,free,0.0,2023-11-20,2024-01-19
2838,2838,free,0.0,2023-01-26,2023-09-23
2839,2839,growth,99.0,2023-03-09,2023-05-08
2840,2840,growth,99.0,2023-12-30,
2841,2841,enterprise,349.0,2023-05-16,
2842,2842,starter,29.0,2023-04-09,2023-07-08
2843,2843,free,0.0,2024-02-27,2024-03-28
2844,2844,growth,99.0,2023-05-26,2024-03-21
2845,2845,free,0.0,2023-04-19,2023-11-15
2846,2846,starter,29.0,2024-02-06,
2847,2847,free,0.0,2023-02-22,2023-05-23
2848,2848,starter,29.0,2023-09-22,2024-05-19
2849,2849,starter,29.0,2023-09-18,2024-04-15
2850,2850,starter,29.0,2024-01-21,2024-02-20
2851,2851,starter,29.0,2023-03-21,
2852,2852,free,0.0,2024-01-09,2024-05-08
2853,2853,starter,29.0,2023-07-12,2024-04-07
2854,2854,free,0.0,2024-02-28,2024-04-28
2855,2855,free,0.0,2024-02-19,2024-04-19
2856,2856,free,0.0,2023-02-21,2023-03-23
2857,2857,free,0.0,2023-04-15,2023-05-15
2858,2858,free,0.0,2024-01-27,2024-02-26
2859,2859,growth,99.0,2023-09-09,2024-03-07
2860,2860,free,0.0,2023-01-25,2023-03-26
2861,2861,starter,29.0,2024-01-07,
2862,2862,starter,29.0,2023-06-19,2024-02-14
2863,2863,free,0.0,2024-02-10,2024-04-10
2864,2864,free,0.0,2024-03-12,2024-06-10
2865,2865,growth,99.0,2023-09-08,
2866,2866,free,0.0,2023-07-12,2023-08-11
2867,2867,free,0.0,2023-03-16,2023-06-14
2868,2868,free,0.0,2024-02-22,2024-06-21
2869,2869,free,0.0,2023-03-25,2023-05-24
2870,2870,free,0.0,2023-05-20,2023-09-17
2871,2871,growth,99.0,2023-07-24,2023-12-21
2872,2872,free,0.0,2023-01-23,2023-03-24
2873,2873,starter,29.0,2023-06-20,2023-11-17
2874,2874,growth,99.0,2024-02-12,
2875,2875,free,0.0,2024-03-24,
2876,2876,free,0.0,2023-07-07,2023-08-06
2877,2877,free,0.0,2024-01-29,2024-02-28
2878,2878,growth,99.0,2023-08-18,2024-03-15
2879,2879,free,0.0,2023-12-19,2024-03-18
2880,2880,growth,99.0,2024-01-02,2024-03-02
2881,2881,free,0.0,2023-01-12,2023-04-12
2882,2882,starter,29.0,2023-02-21,2023-05-22
2883,2883,free,0.0,2024-03-26,2024-04-25
2884,2884,free,0.0,2023-12-15,2024-01-14
2885,2885,starter,29.0,2023-07-11,2023-11-08
2886,2886,free,0.0,2024-01-28,2024-02-27
2887,2887,free,0.0,2024-03-23,
2888,2888,starter,29.0,2024-01-24,2024-02-23
2889,2889,free,0.0,2023-10-20,2024-01-18
2890,2890,free,0.0,2023-03-31,2023-06-29
2891,2891,free,0.0,2024-02-07,2024-03-08
2892,2892,free,0.0,2024-03-27,2024-06-25
2893,2893,free,0.0,2023-05-29,2023-08-27
2894,2894,growth,99.0,2024-03-09,
2895,2895,free,0.0,2023-01-15,2023-06-14
2896,2896,growth,99.0,2024-02-27,
2897,2897,growth,99.0,2024-02-26,
2898,2898,free,0.0,2023-07-08,2023-08-07
2899,2899,free,0.0,2023-08-30,2023-09-29
2900,2900,free,0.0,2023-10-21,2023-11-20
2901,2901,free,0.0,2023-11-19,2024-04-17
2902,2902,free,0.0,2023-03-21,2023-06-19
2903,2903,free,0.0,2024-02-22,2024-05-22
2904,2904,free,0.0,2023-03-12,2023-08-09
2905,2905,starter,29.0,2023-10-12,2023-11-11
2906,2906,free,0.0,2024-01-17,2024-02-16
2907,2907,starter,29.0,2023-02-13,2023-04-14
2908,2908,free,0.0,2024-02-09,2024-04-09
2909,2909,growth,99.0,2023-08-28,
2910,2910,free,0.0,2023-02-03,2023-04-04
2911,2911,free,0.0,2023-01-24,2023-05-24
2912,2912,free,0.0,2024-02-18,
2913,2913,free,0.0,2023-02-25,2023-05-26
2914,2914,free,0.0,2023-08-18,2023-12-16
2915,2915,growth,99.0,2023-07-25,
2916,2916,starter,29.0,2023-03-28,2023-05-27
2917,2917,growth,99.0,2023-02-01,2024-04-26
2918,2918,free,0.0,2023-01-19,2023-03-20
2919,2919,starter,29.0,2023-11-18,2024-02-16
2920,2920,free,0.0,2023-02-13,2023-03-15
2921,2921,starter,29.0,2023-10-24,2023-11-23
2922,2922,free,0.0,2024-03-23,2024-05-22
2923,2923,growth,99.0,2023-04-20,2024-04-14
2924,2924,free,0.0,2023-05-16,2023-06-15
2925,2925,free,0.0,2023-04-03,2023-12-29
2926,2926,free,0.0,2023-03-02,2023-04-01
2927,2927,free,0.0,2023-08-03,2023-11-01
2928,2928,starter,29.0,2023-02-28,2023-05-29
2929,2929,free,0.0,2024-02-22,2024-04-22
2930,2930,starter,29.0,2024-02-21,2024-05-21
2931,2931,free,0.0,2023-01-31,2023-05-01
2932,2932,free,0.0,2024-03-08,2024-04-07
2933,2933,free,0.0,2023-10-19,2023-12-18
2934,2934,growth,99.0,2023-05-30,2023-10-27
2935,2935,free,0.0,2023-07-22,2023-08-21
2936,2936,free,0.0,2023-06-17,2023-09-15
2937,2937,free,0.0,2023-07-02,2024-02-27
2938,2938,enterprise,349.0,2023-08-02,
2939,2939,free,0.0,2023-01-16,2023-06-15
2940,2940,growth,99.0,2023-03-10,2023-04-09
2941,2941,free,0.0,2024-02-22,2024-04-22
2942,2942,free,0.0,2023-12-06,
2943,2943,growth,99.0,2023-11-23,2024-06-20
2944,2944,growth,99.0,2023-10-30,
2945,2945,starter,29.0,2023-08-27,2024-03-24
2946,2946,enterprise,349.0,2024-02-23,
2947,2947,starter,29.0,2024-03-21,
2948,2948,free,0.0,2023-10-19,2023-12-18
2949,2949,starter,29.0,2024-03-18,
2950,2950,free,0.0,2023-03-12,2023-08-09
2951,2951,free,0.0,2023-12-03,2024-05-01
2952,2952,growth,99.0,2023-10-16,
2953,2953,starter,29.0,2023-12-15,
2954,2954,growth,99.0,2023-12-05,
2955,2955,starter,29.0,2024-03-13,
2956,2956,enterprise,349.0,2023-07-29,2023-08-28
2957,2957,free,0.0,2023-05-21,2023-07-20
2958,2958,free,0.0,2023-01-07,2023-06-06
2959,2959,free,0.0,2023-02-18,2023-05-19
2960,2960,starter,29.0,2023-09-23,2024-01-21
2961,2961,free,0.0,2023-05-11,2023-06-10
2962,2962,free,0.0,2024-02-28,2024-04-28
2963,2963,growth,99.0,2023-02-17,2023-11-14
2964,2964,free,0.0,2023-12-11,2024-02-09
2965,2965,starter,29.0,2023-10-29,2024-04-26
2966,2966,starter,29.0,2023-12-24,
2967,2967,starter,29.0,2023-08-21,2024-03-18
2968,2968,enterprise,349.0,2023-02-05,
2969,2969,free,0.0,2023-01-06,2023-04-06
2970,2970,free,0.0,2023-08-06,2023-09-05
2971,2971,starter,29.0,2023-07-07,2023-09-05
2972,2972,free,0.0,2023-08-21,2023-10-20
2973,2973,free,0.0,2024-02-03,
2974,2974,enterprise,349.0,2023-09-16,
2975,2975,growth,99.0,2024-02-04,2024-05-04
2976,2976,free,0.0,2024-02-07,2024-06-06
2977,2977,starter,29.0,2023-03-07,2023-07-05
2978,2978,free,0.0,2023-03-04,2023-09-30
2979,2979,starter,29.0,2024-02-10,2024-03-11
2980,2980,free,0.0,2023-03-10,2023-05-09
2981,2981,free,0.0,2024-02-04,2024-04-04
2982,2982,free,0.0,2023-04-07,2023-12-03
2983,2983,free,0.0,2024-02-10,2024-03-11
2984,2984,starter,29.0,2023-05-09,2023-08-07
2985,2985,free,0.0,2023-05-22,2023-06-21
2986,2986,free,0.0,2023-08-05,2023-10-04
2987,2987,free,0.0,2024-01-14,2024-02-13
2988,2988,enterprise,349.0,2023-05-17,2023-11-13
2989,2989,free,0.0,2023-03-05,2023-10-01
2990,2990,starter,29.0,2023-03-17,2023-05-16
2991,2991,enterprise,349.0,2024-02-06,2024-04-06
2992,2992,growth,99.0,2023-08-03,2023-12-01
2993,2993,growth,99.0,2024-03-13,
2994,2994,free,0.0,2023-07-16,2023-11-13
2995,2995,growth,99.0,2023-03-22,2023-11-17
2996,2996,free,0.0,2024-03-04,2024-05-03
2997,2997,free,0.0,2023-11-15,2023-12-15
2998,2998,starter,29.0,2024-02-17,
2999,2999,free,0.0,2023-09-14,2023-10-14
3000,3000,starter,29.0,2023-11-13,2024-02-11
3001,3001,starter,29.0,2023-10-12,2023-11-11
3002,3002,free,0.0,2023-11-21,2023-12-21
3003,3003,free,0.0,2023-06-27,2023-07-27
3004,3004,growth,99.0,2023-03-13,2023-12-08
3005,3005,growth,99.0,2023-10-30,
3006,3006,free,0.0,2023-05-08,2023-07-07
3007,3007,free,0.0,2023-09-22,2023-10-22
3008,3008,growth,99.0,2024-03-30,2024-04-29
3009,3009,free,0.0,2023-07-25,2023-09-23
3010,3010,starter,29.0,2023-08-04,2024-01-01
3011,3011,free,0.0,2023-12-10,2024-02-08
3012,3012,free,0.0,2023-07-07,2023-09-05
3013,3013,enterprise,349.0,2023-06-01,2023-07-01
3014,3014,enterprise,349.0,2023-05-11,
3015,3015,free,0.0,2023-11-05,2023-12-05
3016,3016,free,0.0,2023-06-13,2023-07-13
3017,3017,starter,29.0,2023-10-14,2023-12-13
3018,3018,growth,99.0,2023-07-01,2023-11-28
3019,3019,free,0.0,2023-04-13,2023-06-12
3020,3020,free,0.0,2023-01-01,2023-04-01
3021,3021,starter,29.0,2023-01-27,2023-07-26
3022,3022,free,0.0,2023-04-12,2023-06-11
3023,3023,growth,99.0,2023-02-24,2023-06-24
3024,3024,free,0.0,2023-11-07,2024-02-05
3025,3025,free,0.0,2023-04-16,2023-06-15
3026,3026,enterprise,349.0,2023-07-17,2024-05-12
3027,3027,enterprise,349.0,2023-08-31,
3028,3028,free,0.0,2023-04-21,2023-09-18
3029,3029,growth,99.0,2023-05-10,2023-09-07
3030,3030,starter,29.0,2023-02-03,2023-04-04
3031,3031,free,0.0,2023-11-19,2024-01-18
3032,3032,starter,29.0,2023-03-03,2023-07-31
3033,3033,free,0.0,2023-04-26,2023-06-25
3034,3034,growth,99.0,2023-09-15,2024-04-12
3035,3035,free,0.0,2024-02-23,
3036,3036,free,0.0,2024-03-31,
3037,3037,starter,29.0,2024-02-16,2024-03-17
3038,3038,free,0.0,2024-02-03,2024-03-04
3039,3039,free,0.0,2023-08-30,2023-11-28
3040,3040,free,0.0,2023-09-25,2023-11-24
3041,3041,starter,29.0,2024-01-19,2024-02-18
3042,3042,free,0.0,2023-09-16,2023-10-16
3043,3043,free,0.0,2023-05-11,2023-06-10
3044,3044,starter,29.0,2023-06-29,2023-09-27
3045,3045,starter,29.0,2024-01-29,
3046,3046,free,0.0,2024-01-15,2024-02-14
3047,3047,free,0.0,2023-03-26,2023-06-24
3048,3048,starter,29.0,2024-01-21,2024-05-20
3049,3049,free,0.0,2023-07-09,2023-09-07
3050,3050,growth,99.0,2023-11-28,2024-05-26
3051,3051,free,0.0,2023-08-25,2023-11-23
3052,3052,free,0.0,2023-03-26,2023-06-24
3053,3053,free,0.0,2023-03-17,2023-08-14
3054,3054,free,0.0,2024-03-25,
3055,3055,free,0.0,2023-01-08,2023-02-07
3056,3056,free,0.0,2024-03-24,2024-06-22
3057,3057,starter,29.0,2023-12-06,2024-04-04
3058,3058,free,0.0,2023-09-30,2023-10-30
3059,3059,enterprise,349.0,2023-09-25,2023-11-24
3060,3060,free,0.0,2023-02-10,2023-05-11
3061,3061,growth,99.0,2023-05-05,2023-12-01
3062,3062,free,0.0,2023-03-12,2023-04-11
3063,3063,starter,29.0,2023-11-13,
3064,3064,starter,29.0,2023-11-16,2023-12-16
3065,3065,starter,29.0,2023-06-11,2023-11-08
