user_id,signup_date,acquisition_channel,country,plan,churned,churn_date
2452,2023-11-28,organic_search,UK,free,1,2023-12-28
2453,2023-03-01,referral,AU,starter,1,2023-03-31
2454,2023-12-29,direct,UK,starter,1,2024-03-28
2455,2023-03-21,organic_search,US,growth,1,2023-05-20
2456,2023-02-19,organic_search,UK,free,1,2023-04-20
2457,2023-08-28,social,AU,enterprise,0,
2458,2023-04-13,organic_search,CA,free,1,2023-05-13
2459,2023-03-22,paid_search,US,enterprise,0,
2460,2023-04-27,organic_search,UK,growth,1,2023-08-25
2461,2023-11-17,paid_search,AU,free,1,2023-12-17
2462,2023-08-15,referral,DE,free,1,2023-09-14
2463,2023-12-29,referral,UK,free,1,2024-01-28
2464,2023-09-27,paid_search,CA,growth,1,2024-03-25
2465,2024-01-12,referral,BR,free,1,2024-02-11
2466,2023-01-20,organic_search,DE,free,1,2023-03-21
2467,2023-03-06,social,UK,starter,1,2023-07-04
2468,2023-10-15,social,US,free,1,2024-01-13
2469,2023-09-03,paid_search,US,free,1,2024-03-01
2470,2023-04-17,referral,AU,free,1,2023-05-17
2471,2023-05-01,organic_search,US,growth,0,
2472,2023-05-03,organic_search,AU,enterprise,1,2024-03-28
2473,2023-07-25,organic_search,US,starter,1,2023-09-23
2474,2023-12-21,referral,US,free,1,2024-01-20
2475,2024-01-21,referral,US,free,1,2024-02-20
2476,2023-11-01,paid_search,CA,enterprise,0,
2477,2023-09-03,direct,US,free,1,2024-01-01
2478,2024-03-22,paid_search,AU,free,1,2024-05-21
2479,2023-12-12,social,IN,starter,1,2024-01-11
2480,2023-03-17,referral,US,free,1,2023-04-16
2481,2023-10-30,organic_search,IN,free,1,2023-11-29
2482,2023-08-19,social,UK,free,1,2024-04-15
2483,2023-07-10,email_campaign,DE,growth,1,2023-09-08
2484,2024-02-24,organic_search,AU,free,1,2024-04-24
2485,2023-06-01,social,US,starter,1,2023-07-31
2486,2023-05-31,social,US,free,1,2023-06-30
2487,2023-12-28,organic_search,US,enterprise,0,
2488,2024-02-21,organic_search,BR,growth,0,
2489,2023-06-11,organic_search,UK,free,1,2023-11-08
2490,2023-04-22,email_campaign,IN,starter,1,2024-03-17
2491,2023-09-13,social,BR,free,1,2023-11-12
2492,2023-09-28,referral,US,growth,1,2024-02-25
2493,2023-04-03,direct,IN,free,1,2023-06-02
2494,2023-07-30,organic_search,UK,starter,1,2023-08-29
2495,2023-07-07,paid_search,CA,free,1,2023-11-04
2496,2023-04-01,direct,FR,starter,1,2023-06-30
2497,2024-01-26,organic_search,UK,free,1,2024-06-24
2498,2023-09-20,paid_search,DE,starter,1,2023-11-19
2499,2023-11-25,direct,US,enterprise,0,
2500,2023-08-09,organic_search,DE,free,1,2023-11-07
2501,2024-01-11,organic_search,US,free,1,2024-05-10
2502,2023-04-11,email_campaign,DE,free,1,2023-05-11
2503,2023-08-23,email_campaign,US,starter,1,2023-09-22
2504,2023-06-17,organic_search,AU,growth,1,2024-03-13
2505,2023-11-07,referral,UK,enterprise,1,2024-01-06
2506,2023-09-16,organic_search,US,free,1,2023-10-16
2507,2023-11-28,paid_search,US,free,1,2024-01-27
2508,2023-06-08,organic_search,IN,starter,1,2023-09-06
2509,2024-02-27,social,DE,starter,1,2024-04-27
2510,2023-06-04,direct,IN,growth,1,2023-07-04
2511,2023-07-30,paid_search,IN,growth,1,2023-11-27
2512,2023-05-23,organic_search,CA,free,1,2023-06-22
2513,2024-02-24,organic_search,IN,growth,0,
2514,2023-08-06,organic_search,US,free,1,2023-09-05
2515,2024-01-25,email_campaign,IN,free,1,2024-02-24
2516,2023-07-17,referral,AU,starter,1,2023-09-15
2517,2023-06-02,referral,UK,free,1,2023-07-02
2518,2023-02-25,direct,AU,free,1,2023-05-26
2519,2024-03-07,paid_search,US,free,1,2024-05-06
2520,2024-01-27,paid_search,DE,free,0,
2521,2023-03-13,organic_search,US,starter,1,2023-09-09
2522,2023-02-08,paid_search,UK,free,1,2023-03-10
2523,2023-10-24,social,US,free,1,2023-11-23
2524,2023-01-29,social,FR,starter,1,2023-03-30
2525,2024-03-14,referral,AU,growth,1,2024-05-13
2526,2023-08-17,organic_search,IN,growth,1,2023-10-16
2527,2023-02-20,paid_search,US,enterprise,1,2023-10-18
2528,2024-02-21,referral,BR,starter,1,2024-05-21
2529,2023-03-20,paid_search,US,growth,1,2023-06-18
2530,2023-02-21,paid_search,US,free,1,2023-06-21
2531,2023-02-09,paid_search,US,free,1,2023-04-10
2532,2023-12-15,paid_search,UK,free,1,2024-05-13
2533,2023-12-28,organic_search,FR,starter,1,2024-02-26
2534,2023-12-21,paid_search,AU,free,1,2024-03-20
2535,2023-01-03,organic_search,IN,free,1,2023-04-03
2536,2024-01-17,referral,US,starter,1,2024-05-16
2537,2023-12-03,referral,IN,free,1,2024-01-02
2538,2023-12-07,organic_search,US,free,1,2024-01-06
2539,2023-06-28,organic_search,CA,enterprise,0,
2540,2024-01-27,paid_search,US,free,1,2024-05-26
2541,2023-12-27,referral,UK,free,1,2024-02-25
2542,2023-03-30,paid_search,DE,growth,1,2024-04-23
2543,2023-08-02,organic_search,DE,free,1,2023-10-01
2544,2023-06-21,paid_search,US,growth,1,2023-11-18
2545,2023-11-14,paid_search,AU,enterprise,0,
2546,2024-01-01,referral,AU,enterprise,1,2024-01-31
2547,2024-02-10,referral,AU,growth,1,2024-03-11
2548,2024-03-26,direct,BR,free,1,2024-04-25
2549,2023-11-05,email_campaign,BR,free,1,2023-12-05
2550,2023-02-21,paid_search,BR,enterprise,0,
2551,2023-08-11,referral,CA,growth,0,
2552,2023-07-26,direct,IN,growth,1,2024-06-20
2553,2024-01-08,paid_search,IN,enterprise,0,
2554,2023-06-14,organic_search,UK,starter,1,2023-07-14
2555,2023-07-03,email_campaign,AU,free,1,2023-10-01
2556,2023-11-03,organic_search,CA,growth,1,2024-01-02
2557,2023-06-18,paid_search,CA,enterprise,0,
2558,2023-01-11,direct,BR,free,1,2023-02-10
2559,2023-07-11,referral,US,free,1,2023-08-10
2560,2023-04-15,organic_search,FR,starter,1,2023-10-12
2561,2023-10-30,paid_search,AU,free,1,2023-12-29
2562,2024-02-01,organic_search,UK,starter,1,2024-04-01
2563,2024-03-19,referral,FR,free,1,2024-05-18
2564,2023-11-07,social,BR,free,1,2024-01-06
2565,2023-08-23,referral,BR,free,1,2023-11-21
2566,2023-07-15,referral,US,free,1,2023-10-13
2567,2024-01-26,direct,UK,growth,0,
2568,2023-03-19,direct,FR,starter,1,2023-05-18
2569,2023-02-26,organic_search,BR,starter,1,2023-04-27
2570,2023-06-15,social,CA,free,1,2023-08-14
2571,2023-06-21,email_campaign,IN,free,1,2023-07-21
2572,2023-08-01,social,IN,free,1,2023-09-30
2573,2023-07-22,paid_search,UK,starter,1,2023-12-19
2574,2023-06-29,paid_search,UK,free,1,2023-09-27
2575,2024-01-28,organic_search,FR,free,1,2024-02-27
2576,2023-09-28,referral,FR,growth,1,2024-02-25
2577,2023-10-26,email_campaign,DE,growth,1,2024-03-24
2578,2023-08-05,direct,DE,enterprise,0,
2579,2023-03-29,paid_search,IN,free,1,2023-04-28
2580,2023-04-21,referral,US,free,1,2023-09-18
2581,2023-04-24,paid_search,US,free,1,2023-07-23
2582,2023-06-16,direct,US,enterprise,0,
2583,2023-08-11,paid_search,FR,free,1,2024-04-07
2584,2023-06-10,organic_search,DE,growth,1,2024-03-06
2585,2023-09-21,organic_search,US,free,1,2023-10-21
2586,2023-11-06,paid_search,US,free,1,2024-01-05
2587,2023-03-17,organic_search,IN,free,1,2023-06-15
2588,2023-03-06,referral,UK,growth,1,2023-04-05
2589,2023-09-18,organic_search,CA,free,1,2023-10-18
2590,2023-01-11,social,AU,free,1,2023-03-12
2591,2023-05-08,organic_search,US,enterprise,0,
2592,2023-11-14,email_campaign,IN,growth,1,2024-01-13
2593,2024-01-20,organic_search,US,free,1,2024-02-19
2594,2024-03-31,social,US,growth,1,2024-05-30
2595,2024-03-06,organic_search,AU,free,1,2024-05-05
2596,2023-11-09,organic_search,US,enterprise,0,
2597,2023-10-12,organic_search,AU,free,1,2024-02-09
2598,2023-02-27,direct,US,free,1,2023-04-28
2599,2024-02-05,email_campaign,DE,free,1,2024-04-05
2600,2023-05-12,organic_search,US,growth,1,2023-12-08
2601,2024-03-23,paid_search,DE,free,1,2024-06-21
2602,2023-03-31,paid_search,US,enterprise,1,2023-05-30
2603,2023-03-15,referral,CA,free,1,2023-10-11
2604,2023-01-06,organic_search,US,growth,1,2023-02-05
2605,2023-04-03,paid_search,BR,starter,1,2023-05-03
2606,2023-03-27,social,BR,enterprise,0,
2607,2023-04-03,email_campaign,BR,free,1,2023-05-03
2608,2023-01-02,paid_search,US,free,1,2023-03-03
2609,2023-01-21,organic_search,US,free,1,2023-02-20
2610,2023-03-21,paid_search,BR,growth,1,2023-04-20
2611,2023-11-10,referral,US,free,1,2024-03-09
2612,2023-08-21,organic_search,US,enterprise,0,
2613,2023-11-02,direct,UK,free,1,2023-12-02
2614,2024-02-19,paid_search,BR,free,1,2024-03-20
2615,2024-02-02,direct,US,free,1,2024-03-03
2616,2024-03-31,social,IN,free,1,2024-04-30
2617,2024-02-02,organic_search,US,free,1,2024-04-02
2618,2023-07-31,organic_search,FR,free,1,2023-11-28
2619,2023-10-27,organic_search,US,starter,1,2023-11-26
2620,2023-08-28,social,US,enterprise,1,2024-01-25
2621,2023-07-18,social,BR,free,1,2023-08-17
2622,2023-06-12,organic_search,US,enterprise,1,2024-01-08
2623,2024-03-27,referral,CA,free,1,2024-04-26
2624,2023-10-02,direct,US,free,1,2023-11-01
2625,2024-02-22,paid_search,IN,growth,0,
2626,2023-12-21,referral,CA,growth,1,2024-01-20
2627,2024-02-12,organic_search,US,free,1,2024-03-13
2628,2024-01-30,direct,UK,free,1,2024-02-29
2629,2023-12-28,paid_search,US,free,1,2024-01-27
2630,2023-04-08,referral,US,free,1,2023-08-06
2631,2023-09-07,organic_search,IN,free,1,2023-10-07
2632,2024-01-12,direct,DE,starter,1,2024-05-11
2633,2023-04-13,organic_search,IN,free,1,2023-12-09
2634,2023-12-24,email_campaign,DE,free,1,2024-02-22
2635,2023-06-23,direct,IN,growth,1,2024-04-18
2636,2023-01-25,referral,DE,starter,1,2023-11-21
2637,2023-04-05,social,UK,growth,1,2023-12-31
2638,2023-01-01,organic_search,CA,starter,1,2023-05-01
2639,2023-02-21,organic_search,FR,growth,1,2023-10-19
2640,2023-11-24,referral,US,growth,1,2024-03-23
2641,2023-09-12,referral,US,starter,1,2024-05-09
2642,2023-09-05,referral,US,starter,1,2023-10-05
2643,2024-03-22,referral,AU,growth,1,2024-04-21
2644,2023-06-08,social,FR,free,1,2023-07-08
2645,2024-02-23,paid_search,FR,free,1,2024-05-23
2646,2023-08-14,organic_search,DE,growth,1,2024-05-10
2647,2023-10-06,paid_search,US,free,1,2023-11-05
2648,2023-09-22,email_campaign,US,free,1,2023-12-21
2649,2023-03-27,organic_search,US,free,1,2023-05-26
2650,2023-09-10,organic_search,US,growth,0,
2651,2023-04-03,paid_search,US,free,1,2023-05-03
2652,2024-02-06,organic_search,US,free,1,2024-04-06
2653,2023-07-16,referral,US,free,1,2023-08-15
2654,2023-09-12,paid_search,UK,free,1,2023-11-11
2655,2023-09-03,organic_search,DE,enterprise,0,
2656,2023-11-13,social,BR,free,1,2024-02-11
2657,2023-11-18,paid_search,US,growth,0,
2658,2023-01-15,paid_search,CA,starter,1,2023-03-16
2659,2023-06-01,paid_search,US,free,1,2023-07-01
2660,2023-06-25,referral,IN,starter,1,2023-07-25
2661,2023-07-22,referral,US,free,1,2023-08-21
2662,2023-04-20,organic_search,FR,free,1,2023-06-19
2663,2023-01-01,referral,US,starter,1,2023-03-02
2664,2024-02-19,paid_search,AU,growth,1,2024-05-19
2665,2023-12-04,referral,BR,growth,0,
2666,2023-07-26,organic_search,FR,growth,1,2024-03-22
2667,2024-02-08,email_campaign,US,free,1,2024-03-09
2668,2023-02-15,paid_search,BR,free,1,2023-03-17
2669,2023-05-30,direct,FR,free,1,2023-07-29
2670,2023-06-07,organic_search,US,free,1,2023-07-07
2671,2023-10-03,social,AU,free,1,2024-01-01
2672,2024-01-06,organic_search,FR,free,1,2024-04-05
2673,2023-08-22,paid_search,US,free,1,2023-11-20
2674,2023-12-21,referral,US,free,1,2024-01-20
2675,2024-02-26,organic_search,UK,free,0,
2676,2023-03-29,paid_search,US,free,1,2023-04-28
2677,2023-03-30,referral,AU,enterprise,0,
2678,2023-04-21,paid_search,US,free,1,2023-06-20
2679,2023-02-03,referral,US,enterprise,0,
2680,2023-05-29,paid_search,US,free,1,2023-08-27
2681,2023-02-11,social,CA,starter,1,2023-07-11
2682,2024-01-08,paid_search,UK,free,1,2024-02-07
2683,2023-11-03,email_campaign,US,starter,0,
2684,2024-03-26,referral,US,enterprise,1,2024-05-25
2685,2023-03-28,referral,US,free,1,2023-10-24
2686,2023-06-28,organic_search,FR,enterprise,0,
2687,2023-10-18,organic_search,US,free,1,2023-11-17
2688,2023-10-04,email_campaign,US,free,1,2023-12-03
2689,2023-01-17,organic_search,FR,enterprise,0,
2690,2023-06-04,paid_search,BR,free,1,2023-07-04
2691,2023-06-04,referral,UK,free,1,2023-09-02
2692,2023-01-26,social,US,free,1,2023-06-25
2693,2023-05-08,social,US,growth,0,
2694,2023-09-16,email_campaign,IN,starter,1,2023-12-15
2695,2024-03-05,organic_search,US,free,1,2024-06-03
2696,2023-04-24,social,US,free,1,2023-05-24
2697,2023-11-05,referral,BR,free,1,2024-01-04
2698,2024-02-25,referral,US,free,1,2024-05-25
2699,2023-03-28,referral,US,free,1,2023-04-27
2700,2023-10-22,email_campaign,UK,starter,1,2024-05-19
2701,2023-08-04,direct,US,starter,1,2024-03-31
2702,2023-11-24,referral,UK,free,1,2024-03-23
2703,2023-05-25,referral,US,growth,1,2023-07-24
2704,2024-02-11,social,FR,free,0,
2705,2024-01-11,email_campaign,US,free,1,2024-04-10
2706,2023-09-27,paid_search,UK,growth,1,2023-11-26
2707,2023-07-14,organic_search,CA,free,1,2023-10-12
2708,2023-11-01,organic_search,US,starter,1,2024-02-29
2709,2024-02-20,email_campaign,DE,free,1,2024-03-21
2710,2023-09-21,direct,UK,growth,1,2024-01-19
2711,2023-07-10,organic_search,FR,free,1,2023-10-08
2712,2023-10-15,paid_search,US,starter,1,2024-01-13
2713,2023-02-08,paid_search,CA,free,1,2023-03-10
2714,2023-03-12,organic_search,FR,free,1,2023-04-11
2715,2024-01-07,organic_search,UK,free,1,2024-05-06
2716,2023-03-25,organic_search,CA,free,1,2023-04-24
2717,2024-03-12,paid_search,US,growth,0,
2718,2023-09-03,direct,US,enterprise,1,2024-06-29
2719,2024-01-29,organic_search,US,free,1,2024-05-28
2720,2023-02-13,social,AU,free,1,2023-04-14
2721,2023-10-25,paid_search,US,free,1,2024-02-22
2722,2023-02-19,organic_search,UK,free,1,2023-10-17
2723,2023-12-23,organic_search,IN,free,1,2024-03-22
2724,2024-02-04,organic_search,IN,starter,1,2024-05-04
2725,2023-02-28,organic_search,US,starter,1,2023-04-29
2726,2023-06-05,referral,US,growth,1,2024-01-31
2727,2023-08-26,referral,AU,free,1,2023-09-25
2728,2023-03-31,paid_search,IN,free,1,2023-06-29
2729,2023-01-21,referral,US,free,1,2023-03-22
2730,2023-05-16,social,UK,free,1,2023-07-15
2731,2024-03-28,organic_search,DE,growth,0,
2732,2023-12-17,organic_search,FR,free,1,2024-01-16
2733,2023-10-10,organic_search,AU,enterprise,0,
2734,2024-01-16,organic_search,DE,free,1,2024-03-16
2735,2023-07-11,social,US,free,1,2023-09-09
2736,2023-08-02,organic_search,UK,free,1,2023-10-01
2737,2023-02-14,referral,US,free,1,2023-08-13
2738,2023-06-14,organic_search,US,free,1,2023-08-13
2739,2023-07-31,referral,AU,growth,1,2023-10-29
2740,2023-06-05,organic_search,UK,free,1,2023-10-03
2741,2023-09-22,organic_search,FR,growth,0,
2742,2023-05-08,social,FR,free,1,2023-07-07
2743,2023-02-06,email_campaign,US,growth,1,2023-05-07
2744,2023-05-07,social,CA,growth,0,
2745,2024-03-15,referral,IN,starter,1,2024-04-14
2746,2024-02-19,referral,DE,enterprise,1,2024-03-20
2747,2023-02-18,direct,US,growth,1,2024-03-14
2748,2023-08-08,paid_search,FR,free,1,2024-01-05
2749,2023-02-21,direct,DE,starter,1,2023-04-22
2750,2023-04-14,social,CA,starter,1,2023-05-14
2751,2023-12-03,organic_search,AU,enterprise,1,2024-05-01
2752,2023-05-19,organic_search,IN,free,1,2023-07-18
2753,2023-09-08,referral,IN,starter,1,2023-11-07
2754,2023-04-19,referral,AU,free,1,2023-05-19
2755,2023-12-19,paid_search,DE,free,1,2024-01-18
2756,2023-05-21,social,CA,free,1,2023-06-20
2757,2024-01-24,referral,AU,starter,1,2024-02-23
2758,2023-06-10,referral,US,enterprise,0,
2759,2023-07-12,paid_search,IN,free,1,2023-08-11
2760,2024-01-04,organic_search,US,starter,0,
2761,2023-08-30,paid_search,BR,starter,1,2023-11-28
2762,2023-09-16,organic_search,AU,starter,1,2023-10-16
2763,2024-02-18,referral,IN,starter,0,
2764,2024-03-30,paid_search,FR,starter,0,
2765,2023-10-21,organic_search,CA,free,1,2023-11-20
2766,2023-06-13,referral,UK,free,1,2023-10-11
2767,2023-01-26,organic_search,CA,free,1,2023-08-24
2768,2023-11-11,organic_search,AU,free,1,2024-02-09
2769,2023-12-03,paid_search,AU,growth,1,2024-04-01
2770,2023-03-02,social,IN,starter,1,2023-05-01
2771,2023-08-27,organic_search,US,free,1,2023-10-26
2772,2024-03-10,social,BR,free,1,2024-06-08
2773,2023-09-18,referral,US,free,1,2023-10-18
2774,2023-10-23,direct,UK,free,1,2023-11-22
2775,2023-01-10,direct,IN,growth,1,2023-06-09
2776,2023-02-28,organic_search,US,free,1,2023-03-30
2777,2023-03-22,paid_search,US,free,1,2023-09-18
2778,2023-05-10,email_campaign,CA,free,1,2023-06-09
2779,2023-09-28,email_campaign,UK,starter,1,2024-01-26
2780,2023-09-18,direct,BR,free,1,2023-11-17
2781,2024-02-02,organic_search,BR,free,1,2024-03-03
2782,2024-02-19,paid_search,BR,enterprise,0,
2783,2024-01-24,organic_search,AU,growth,0,
2784,2023-03-20,organic_search,US,starter,1,2023-08-17
2785,2024-03-12,email_campaign,US,free,1,2024-04-11
2786,2023-03-04,paid_search,US,free,1,2023-04-03
2787,2023-07-23,organic_search,US,enterprise,0,
2788,2023-02-15,paid_search,US,free,1,2023-07-15
2789,2023-05-26,paid_search,BR,free,1,2023-11-22
2790,2024-01-03,referral,CA,free,1,2024-02-02
2791,2023-02-08,paid_search,DE,free,1,2023-03-10
2792,2024-03-10,referral,US,free,1,2024-05-09
2793,2023-03-06,paid_search,US,growth,1,2024-04-29
2794,2024-03-06,paid_search,AU,free,1,2024-04-05
2795,2023-02-21,paid_search,CA,growth,1,2023-05-22
2796,2023-11-26,paid_search,US,enterprise,0,
2797,2023-08-04,email_campaign,US,starter,1,2023-09-03
2798,2023-01-29,organic_search,FR,free,1,2023-03-30
2799,2024-03-07,paid_search,US,free,1,2024-04-06
2800,2023-02-16,social,FR,free,1,2023-11-13
2801,2023-09-13,organic_search,AU,starter,1,2024-02-10
2802,2023-09-05,social,US,starter,1,2023-10-05
2803,2023-09-24,paid_search,CA,free,1,2023-12-23
2804,2024-03-10,referral,US,free,1,2024-05-09
2805,2023-10-31,organic_search,US,free,1,2024-01-29
2806,2023-08-09,paid_search,IN,free,1,2023-12-07
2807,2023-01-03,email_campaign,AU,free,1,2023-02-02
2808,2023-07-14,referral,US,free,1,2023-08-13
2809,2023-03-26,referral,CA,enterprise,1,2024-03-20
2810,2023-09-24,direct,DE,free,1,2023-10-24
2811,2023-07-28,organic_search,AU,starter,1,2023-08-27
2812,2023-05-01,organic_search,IN,free,1,2023-05-31
2813,2024-01-10,referral,BR,free,1,2024-04-09
2814,2024-01-15,email_campaign,US,starter,0,
2815,2023-12-28,organic_search,AU,free,1,2024-03-27
2816,2023-01-15,organic_search,AU,growth,1,2023-11-11
2817,2024-01-18,direct,CA,growth,1,2024-04-17
2818,2024-01-30,organic_search,US,starter,1,2024-02-29
2819,2023-02-15,paid_search,FR,free,1,2023-03-17
2820,2023-07-27,referral,IN,free,1,2023-10-25
2821,2023-02-06,organic_search,CA,free,1,2023-05-07
2822,2024-01-28,direct,AU,starter,1,2024-02-27
2823,2023-11-24,organic_search,US,free,1,2023-12-24
2824,2023-07-26,organic_search,CA,enterprise,1,2024-01-22
2825,2023-01-08,organic_search,AU,starter,1,2023-10-05
2826,2024-03-08,social,BR,starter,1,2024-05-07
2827,2023-11-30,referral,CA,growth,0,
2828,2023-11-20,paid_search,BR,starter,1,2024-03-19
2829,2024-03-27,organic_search,IN,free,1,2024-04-26
2830,2024-03-15,organic_search,AU,free,1,2024-04-14
2831,2023-02-25,direct,UK,free,1,2023-03-27
2832,2023-04-27,organic_search,DE,growth,0,
2833,2023-04-10,paid_search,US,starter,1,2023-06-09
2834,2023-09-12,referral,CA,free,1,2023-11-11
2835,2023-08-12,email_campaign,UK,growth,1,2023-12-10
2836,2023-07-07,organic_search,US,free,1,2023-09-05
2837,2023-11-20,paid_search,US,free,1,2024-01-19
2838,2023-01-26,organic_search,US,free,1,2023-09-23
2839,2023-03-09,referral,US,growth,1,2023-05-08
2840,2023-12-30,direct,UK,growth,0,
2841,2023-05-16,direct,US,enterprise,0,
2842,2023-04-09,organic_search,IN,starter,1,2023-07-08
2843,2024-02-27,organic_search,US,free,1,2024-03-28
2844,2023-05-26,organic_search,US,growth,1,2024-03-21
2845,2023-04-19,paid_search,AU,free,1,2023-11-15
2846,2024-02-06,organic_search,BR,starter,0,
2847,2023-02-22,organic_search,BR,free,1,2023-05-23
2848,2023-09-22,paid_search,FR,starter,1,2024-05-19
2849,2023-09-18,email_campaign,US,starter,1,2024-04-15
2850,2024-01-21,organic_search,CA,starter,1,2024-02-20
2851,2023-03-21,social,AU,starter,0,
2852,2024-01-09,referral,UK,free,1,2024-05-08
2853,2023-07-12,organic_search,US,starter,1,2024-04-07
2854,2024-02-28,direct,IN,free,1,2024-04-28
2855,2024-02-19,referral,US,free,1,2024-04-19
2856,2023-02-21,paid_search,AU,free,1,2023-03-23
2857,2023-04-15,organic_search,US,free,1,2023-05-15
2858,2024-01-27,organic_search,CA,free,1,2024-02-26
2859,2023-09-09,paid_search,IN,growth,1,2024-03-07
2860,2023-01-25,referral,BR,free,1,2023-03-26
2861,2024-01-07,referral,BR,starter,0,
2862,2023-06-19,organic_search,UK,starter,1,2024-02-14
2863,2024-02-10,social,US,free,1,2024-04-10
2864,2024-03-12,organic_search,IN,free,1,2024-06-10
2865,2023-09-08,direct,UK,growth,0,
2866,2023-07-12,paid_search,BR,free,1,2023-08-11
2867,2023-03-16,paid_search,CA,free,1,2023-06-14
2868,2024-02-22,paid_search,AU,free,1,2024-06-21
2869,2023-03-25,email_campaign,UK,free,1,2023-05-24
2870,2023-05-20,organic_search,BR,free,1,2023-09-17
2871,2023-07-24,referral,US,growth,1,2023-12-21
2872,2023-01-23,organic_search,UK,free,1,2023-03-24
2873,2023-06-20,paid_search,US,starter,1,2023-11-17
2874,2024-02-12,paid_search,IN,growth,0,
2875,2024-03-24,referral,US,free,0,
2876,2023-07-07,referral,UK,free,1,2023-08-06
2877,2024-01-29,referral,US,free,1,2024-02-28
2878,2023-08-18,direct,UK,growth,1,2024-03-15
2879,2023-12-19,paid_search,IN,free,1,2024-03-18
2880,2024-01-02,paid_search,IN,growth,1,2024-03-02
2881,2023-01-12,paid_search,US,free,1,2023-04-12
2882,2023-02-21,paid_search,CA,starter,1,2023-05-22
2883,2024-03-26,organic_search,AU,free,1,2024-04-25
2884,2023-12-15,paid_search,AU,free,1,2024-01-14
2885,2023-07-11,organic_search,FR,starter,1,2023-11-08
2886,2024-01-28,referral,AU,free,1,2024-02-27
2887,2024-03-23,organic_search,US,free,0,
2888,2024-01-24,email_campaign,AU,starter,1,2024-02-23
2889,2023-10-20,referral,BR,free,1,2024-01-18
2890,2023-03-31,organic_search,IN,free,1,2023-06-29
2891,2024-02-07,email_campaign,BR,free,1,2024-03-08
2892,2024-03-27,social,US,free,1,2024-06-25
2893,2023-05-29,email_campaign,UK,free,1,2023-08-27
2894,2024-03-09,organic_search,CA,growth,0,
2895,2023-01-15,referral,US,free,1,2023-06-14
2896,2024-02-27,referral,US,growth,0,
2897,2024-02-26,paid_search,FR,growth,0,
2898,2023-07-08,organic_search,CA,free,1,2023-08-07
2899,2023-08-30,organic_search,UK,free,1,2023-09-29
2900,2023-10-21,social,UK,free,1,2023-11-20
2901,2023-11-19,organic_search,IN,free,1,2024-04-17
2902,2023-03-21,organic_search,DE,free,1,2023-06-19
2903,2024-02-22,social,BR,free,1,2024-05-22
2904,2023-03-12,paid_search,US,free,1,2023-08-09
2905,2023-10-12,direct,US,starter,1,2023-11-11
2906,2024-01-17,organic_search,IN,free,1,2024-02-16
2907,2023-02-13,organic_search,US,starter,1,2023-04-14
2908,2024-02-09,organic_search,US,free,1,2024-04-09
2909,2023-08-28,social,BR,growth,0,
2910,2023-02-03,organic_search,US,free,1,2023-04-04
2911,2023-01-24,organic_search,US,free,1,2023-05-24
2912,2024-02-18,paid_search,UK,free,0,
2913,2023-02-25,referral,BR,free,1,2023-05-26
2914,2023-08-18,social,UK,free,1,2023-12-16
2915,2023-07-25,email_campaign,CA,growth,0,
2916,2023-03-28,organic_search,UK,starter,1,2023-05-27
2917,2023-02-01,paid_search,IN,growth,1,2024-04-26
2918,2023-01-19,referral,IN,free,1,2023-03-20
2919,2023-11-18,direct,US,starter,1,2024-02-16
2920,2023-02-13,organic_search,US,free,1,2023-03-15
2921,2023-10-24,organic_search,UK,starter,1,2023-11-23
2922,2024-03-23,organic_search,BR,free,1,2024-05-22
2923,2023-04-20,direct,US,growth,1,2024-04-14
2924,2023-05-16,organic_search,US,free,1,2023-06-15
2925,2023-04-03,organic_search,US,free,1,2023-12-29
2926,2023-03-02,social,DE,free,1,2023-04-01
2927,2023-08-03,organic_search,US,free,1,2023-11-01
2928,2023-02-28,social,CA,starter,1,2023-05-29
2929,2024-02-22,organic_search,US,free,1,2024-04-22
2930,2024-02-21,email_campaign,US,starter,1,2024-05-21
2931,2023-01-31,referral,AU,free,1,2023-05-01
2932,2024-03-08,social,AU,free,1,2024-04-07
2933,2023-10-19,organic_search,IN,free,1,2023-12-18
2934,2023-05-30,social,IN,growth,1,2023-10-27
2935,2023-07-22,organic_search,IN,free,1,2023-08-21
2936,2023-06-17,paid_search,DE,free,1,2023-09-15
2937,2023-07-02,email_campaign,FR,free,1,2024-02-27
2938,2023-08-02,social,CA,enterprise,0,
2939,2023-01-16,paid_search,US,free,1,2023-06-15
2940,2023-03-10,direct,US,growth,1,2023-04-09
2941,2024-02-22,organic_search,UK,free,1,2024-04-22
2942,2023-12-06,social,US,free,0,
2943,2023-11-23,paid_search,CA,growth,1,2024-06-20
2944,2023-10-30,paid_search,CA,growth,0,
2945,2023-08-27,email_campaign,AU,starter,1,2024-03-24
2946,2024-02-23,paid_search,US,enterprise,0,
2947,2024-03-21,social,US,starter,0,
2948,2023-10-19,paid_search,BR,free,1,2023-12-18
2949,2024-03-18,email_campaign,DE,starter,0,
2950,2023-03-12,organic_search,US,free,1,2023-08-09
2951,2023-12-03,referral,IN,free,1,2024-05-01
2952,2023-10-16,organic_search,DE,growth,0,
2953,2023-12-15,organic_search,US,starter,0,
2954,2023-12-05,paid_search,FR,growth,0,
2955,2024-03-13,email_campaign,DE,starter,0,
2956,2023-07-29,referral,US,enterprise,1,2023-08-28
2957,2023-05-21,email_campaign,US,free,1,2023-07-20
